id,name,num followers,num tweets,type
227697985,jennie6878,145,491,expert
2307709224,milchar193,502,3266,expert
3404704222,jamesloomisIII,2705,1284,celebrity
1370334745,TEDxArch,2621,5908,celebrity
26548315,soledadobrien,1049139,74731,celebrity
807095,nytimes,43931040,369001,celebrity
56130060,CahokiaMounds,1146,1007,celebrity
21915158,doscareers,26449,18160,celebrity
636201304,zoobeanreads,3296,6887,celebrity
14647570,sciam,3759600,61991,celebrity
700500283567116288,MurmurationFest,1117,1403,celebrity
4300743322,Tsinghua_Uni,56597,2211,celebrity
1455149599,FergFlorSchools,3087,4772,celebrity
1078094342,JaySieling,367,5494,expert
41386532,de_nichols,3537,29612,celebrity
3188022810,SUConnectionSTL,852,468,expert
3507116961,DrLoriWashU,527,62,expert
100158078,isanchezprado,2340,3953,celebrity
69940000,vcmitchelljr,9396,31144,celebrity
16149009,jmitori,2048,2347,celebrity
22704001,sbbaicker,26603,75347,celebrity
577655131,cardsblog,1878,4813,celebrity
454099919,McFaul,384538,70325,celebrity
107118132,paulakerger,3716,502,celebrity
19268465,esusseles,587,117,expert
39588710,INSIGHT_News,1894,4715,celebrity
29450962,repjohnlewis,1094099,1954,celebrity
2848116152,BALSAfoundation,722,536,expert
343857441,StartLouis,3240,2488,celebrity
2999683002,GiftAMeal,1203,2145,celebrity
704997167644061696,iitb_wustl,161,162,expert
276989862,wrightstate,14905,48334,celebrity
1665513908,CollegeCEOs,694,994,expert
189258194,SIRIUSXM,252174,45414,celebrity
1043265055,Sra_Arnold,1230,3100,celebrity
4896645460,BearStudiosSTL,199,10,expert
109653394,STLpubLibrary,13327,5469,celebrity
419637796,SkinkerD,598,640,expert
2612797260,matt_devoll,196,654,expert
353136410,PaulSchankmanTV,1679,225,celebrity
4847215367,CenteneCtrWUSTL,299,215,expert
54968759,cirtlnetwork,1414,2302,celebrity
16002507,Weatherbird,17322,41250,celebrity
3518864172,AcademicBatgirl,27703,2585,celebrity
3179729400,WUFSAP,37,23,layman
1526092836,AdiaHWingfield,2563,1155,celebrity
20536157,Google,21391140,100781,celebrity
14075836,AnitaB_org,46543,18917,celebrity
33933259,UNICEF,7663484,43630,celebrity
33898911,Habitat_org,1079963,25501,celebrity
34743251,SpaceX,8833623,4416,celebrity
15473958,MarsCuriosity,4043243,3708,celebrity
40897443,varsitytutors,5086,5183,celebrity
3350881983,eqstl,3515,5059,celebrity
419333211,kloughead,31,472,layman
29746928,deepfriar,332,22238,expert
17899109,gatesfoundation,1951422,14119,celebrity
2720244289,pikazoapp,1658,2001,celebrity
2496602137,MellonProgsWW,408,2129,expert
1632193579,launchcode,12273,5415,celebrity
2837143010,OWNIT_WashU,153,294,expert
41891005,WUMT,324,548,expert
2908602565,AsthmaWing,842,1165,expert
2434086566,KIPPSTL,792,810,expert
46652868,andrewsrubin,277,3,expert
1933042237,SiriouslySusan,2082135,1998,celebrity
633065343,WUSTLModLitColl,150,645,expert
2913062468,maryjobang,199,1,expert
3279061502,CPhillipsPoet,6416,2485,celebrity
33387774,WUTV22,216,386,expert
515888500,ATTimpact,17756,5431,celebrity
3449767582,debates,12316,46,celebrity
3585475513,Wustlmusic,273,380,expert
19918047,TeachForAmerica,152636,28439,celebrity
3327445031,IKEAStLouis,3561,1103,celebrity
47718880,Stratton_Jill,924,1753,expert
251326053,claythecrusade,1019,5232,celebrity
116936186,JGFink,270,994,expert
48264688,AllySchipma,1076,16315,celebrity
3314329218,WashURec,565,847,expert
284318176,mikejimreed,390,3131,expert
14645160,shwood,1783311,90631,celebrity
3421493224,WUSTL16,55,18,layman
3307838568,washu_jkl,13,58,layman
373676318,Deanne_Bell,2901,758,celebrity
1307808872,TFASTL,1811,2767,celebrity
49646208,washuhillel,973,784,expert
75028838,HillelIntl,18969,12348,celebrity
1954980811,JenSmithWashU,347,431,expert
16401294,benlowy,14070,8685,celebrity
190709835,DrPatSportsBiz,2291,3038,celebrity
2992615351,WashUOTM,608,736,expert
3180783566,WU_Connections,61,38,layman
16539990,eebsworthgoold,1606,14446,celebrity
1583898368,STEMpactSTL,912,1098,expert
626804708,A_JHoffman,29,197,layman
2282625872,HawthornSTL,336,533,expert
1442844120,emmalynchtyler,2270,13043,celebrity
3317606572,ForbesEDU,3590,3412,celebrity
3332879038,Official_WUpan,31,31,layman
822215679726100480,POTUS,26495499,6742,celebrity
1536791610,POTUS44,14975214,352,celebrity
37599351,benlandis,3336521,396,celebrity
2608961955,pcolatat,19,1,layman
3291564161,spoon_washu,320,298,expert
25104363,BoeingDefense,226358,12096,celebrity
2266427341,WestminsterP,196,703,expert
26533257,staceynewman,6690,24384,celebrity
75361610,herbiehancock,161480,1431,celebrity
2445809510,PeriscopeCo,1373705,1032,celebrity
556382299,andreacoates,118,171,expert
1727079264,WUStl_Pride,86,341,layman
1924784989,DrLoriatSMU,522,348,expert
2889221156,hello_tesla,25,21,layman
1424514128,CoachJRyan,2514,2077,celebrity
293755019,WilliamCarey73,652,4027,expert
480120122,readingrainbow,64777,19253,celebrity
397507908,KenBurns,123507,3696,celebrity
394421870,MamaPotRoast,82,135,layman
2969611414,OUPPhilosophy,68324,6954,celebrity
401587629,BlakeMarggraff,408,346,expert
85233237,stephengarten,477,482,expert
97459853,FarrahFazal,8968,180133,celebrity
48481509,SAUCEmag,50454,17435,celebrity
2340792121,TechArtista,2022,920,celebrity
39284667,SLCL,11617,19621,celebrity
1058441018,blackanthology,163,205,expert
594617548,MarsOneProject,94013,2360,celebrity
3038216124,wustlisp,1371,3185,celebrity
1051446626,RepAnnWagner,22587,3620,celebrity
211593210,Strive4C,1593,2566,celebrity
53436920,mikebpeters,6352,1049,celebrity
70889618,UKinChicago,6637,5439,celebrity
211368601,jkarpjkarp,384,3105,expert
2743396898,OBS_STL,11851,4982,celebrity
221774710,EWBUSA,6343,2531,celebrity
3008468624,foxinthefield,74,40,layman
425289182,StartupWkndSTL,2102,690,celebrity
310339240,historical_pict,5853,40952,celebrity
353911017,Dabble_STL,693,1600,expert
2984800740,VeritasForumUSC,42,28,layman
2314419612,gogrowthgroups,3577,2849,celebrity
125512325,PsyPost,243962,40366,celebrity
281572965,PIPELINEorg,3581,6036,celebrity
22874559,dedriccarter,345,260,expert
67727882,KIPP,53771,10137,celebrity
2478772567,maecquinn,908,7843,expert
2596795380,BeckerLibrary,512,741,expert
16669075,fema,752141,16631,celebrity
17599655,USGBC,129931,34325,celebrity
2842464829,WUSTL_EM,2257,2165,celebrity
19807091,followkurt,5722,3940,celebrity
56000279,SLUent,4901,3917,celebrity
1114945110,WUSTLelp,130,287,expert
15762708,NelsonMandela,1594873,14989,celebrity
2798470926,WashUGenetics,856,2461,expert
23772743,GoldfarbNursing,820,616,expert
2895858164,WUL4racialjusti,66,104,layman
148064284,EducPlus,4402,10249,celebrity
82216564,RelayForLifeWU,583,583,expert
304003172,PHAnews,37434,15821,celebrity
2847873768,TCRWUSTL,278,237,expert
1296514098,WUSTLendo,341,552,expert
56278396,JoshuaLFerguson,1648,8407,celebrity
2567756700,washudems,306,66,expert
833938195,DowntownTREX,9717,7327,celebrity
494130011,KatharinePei,112,66,expert
16817883,scifri,763771,49656,celebrity
2285368813,ScholarBridge,242,526,expert
63796828,verified,2739295,6,celebrity
1055871326,UQNorthAmerica,2218,10474,celebrity
21269970,RoyBlunt,106137,11798,celebrity
93302391,2000F,4240,42,celebrity
455912321,LamarPierce1,880,668,expert
23965121,pulitzercenter,41052,34654,celebrity
32915932,ABSWashU,508,956,expert
189148105,LafSqSTL,5690,2047,celebrity
242134919,STLSoulard,9048,2568,celebrity
2742955897,healthequitywks,2233,2783,celebrity
129023268,cherokeestreet,3071,2084,celebrity
16635405,websteru,14065,14929,celebrity
364949986,JackDevine_TAG,953,832,expert
261008360,rawreader,667,782,expert
522342754,MentalHealthSTL,2912,6716,celebrity
804599232,MichelleAPurdy,935,2372,expert
17075602,VirginiaYoung,6643,9091,celebrity
2805451808,WustlUPE,57,24,layman
30952967,YourAnswerPlace,3105,6754,celebrity
43408677,STLPartnership,11625,11674,celebrity
1961811750,WashU_SAAC,164,55,expert
47651153,COCAstl,6834,4310,celebrity
204890991,StevenHarowitz,1034,6166,celebrity
2550324926,OlinBSBA,417,613,expert
774351452,studlifecadenza,66,372,layman
158994904,WUCS40,185,77,expert
10046192,amelungc,163,254,expert
119235720,ACEducation,34269,12526,celebrity
12413032,chronicle,261237,39876,celebrity
2419705380,Adrienne_WU,3222,1728,celebrity
2752940851,WUSTLPoliSci,373,143,expert
2677477255,bcporsche,44,3,layman
21672185,BarnesJewish,9465,4452,celebrity
2402372400,snakeringstory,1795,2215,celebrity
18001465,flystl,17289,13393,celebrity
28436873,stlBlackRep,2448,1804,celebrity
177984613,tarapham,3017,7117,celebrity
2495598836,wustl_bec,332,418,expert
836294324,AccelerateSTL,7790,4483,celebrity
2450395980,StartupVoodoo,1525,1103,celebrity
409509212,LiamOtten,235,446,expert
392219529,Ccolaccola,521,473,expert
385758804,WUSeniors2017,51,2,layman
377177381,WU_DAC,156,39,expert
8517152,ldinstl_chimera,2358,13556,celebrity
24183990,UniversityCity,1675,2414,celebrity
20351594,TammieHolland,11539,24905,celebrity
365158054,IlliniAD,32992,2080,celebrity
2529997596,CityFacesSTL,128,158,expert
239509917,MsPackyetti,216130,93052,celebrity
2511437438,Gail_WU,73,159,layman
2756044609,WashUVintage,28,12,layman
6708952,SteveCase,745992,54925,celebrity
162118290,doescience,17987,8289,celebrity
770732504,WaymanCrow,45,250,layman
277853976,perlberg,20709,3612,celebrity
1690946312,WGEWalri,55,130,layman
167839057,gpc_wustl,325,368,expert
2734848864,WashU_Habif,441,939,expert
230950857,HMilkFoundation,15265,18317,celebrity
1023431881,FilmEssaying,1621,142892,celebrity
2516342929,UnitedProvision,1762,934,celebrity
31280938,stlouisearthday,5506,6994,celebrity
161700030,dormify,7322,15000,celebrity
632926928,American_Stroke,17549,8839,celebrity
309481851,satispy,3649,18371,celebrity
15728569,2Uinc,8491,8693,celebrity
1355695758,betaboxlearning,1237,1258,celebrity
23782932,drhipp,1881,6008,celebrity
2647189844,DOTwustl,53,16,layman
2645929465,WUSTLRocketClub,19,1,layman
226296181,rhodes_trust,6592,7005,celebrity
247459094,townandstyle,4152,4513,celebrity
