id,name,num tweets 
992420980374016001,PodsProgram,228
2791828691,KarolinaZby,5441
983366304466907136,ICASECAC,152
806875679031750656,GPodmalm,7907
28959866,boelstad,63
390641663,JohannesGuetl,30139
1048386452,timlapira,3135
2897855512,a_vranceanu,309
1013078215626252288,GretaJasser,378
1118872631049183232,ToddCarolyn2,0
352197918,KTertytchnaya,105
1111469187774345218,LouisaDloui1,1
390870995,StaffanILindber,282
2336183311,stefanauer_hku,3086
2899570122,DebraLeiter,197
1051092276229931008,ValentimVicente,737
774369979458326528,bartekpytlas,772
982255071030161408,MarleenBornat,56
31042084,svanhildur,388
3301680669,bwwong1984,51
1012150984792072193,yaoyao_dai,15
34637226,mascakir,4356
796958227942363136,tkwedward,0
1055679372,csestweets,398
1095131061611163648,hkpolsci,13
922078747687292930,MartinRGross,745
855187312430415873,Johnjohnderby1,2553
93094826,DRJamesFDownes,2889
2513626508,nicolekwu,198
25850147,chingweesze,1111
902509787434205185,jackychanmh,80
715825348684988416,ESS_Survey,4660
945239107,KaitSOCI,1300
3252704048,olivia_preston1,162
1160340437179219968,ConsueloPinato,0
117860013,DrRanda,218
801266164605353984,jmkessler789,349
4090568120,mShahedHasan,6772
26291689,heathgrant,28
1141054005738692609,CoS_Chicago,28
619325820,EBISONKAREN,1325
2295163760,ElyciaDaniel,2671
938947378064838657,RebeccaBucci21,0
758462964689047552,SethFallik,71
1322867516,KSifferd,9270
1083444546028126208,TCKulig,43
1112498992292814848,AtkinPlunkPhD,261
892902036710227969,behayes4,70
71604912,dlytle21,3453
1157311721930932225,SPenalities,37
316467437,testaalex,1813
3182190050,sadaf_hashimi,382
1032371134434619396,KaylaNAllison,57
1154623943149608960,Conflict_planet,46
2359616742,UML_CRIM,224
913135664576819200,_AshleyAppleby,105
3270805585,JaredRDmello,3333
939763026630029312,kepadil1,277
974546289286262784,crimencounters,20
2600707538,AshleyMancik,78
235284140,ChiCouncilLaw,231
3395029528,mos_stef24,289
983421950814031872,paigeevaughn,0
2381319764,sljdavis,103
2724954979,saltyseathings,1834
1144381712346025990,Dr_Mark_Beaudry,2
63135399,sheetalranjan,590
2710406606,JurekAlicia,179
582022929,GrahamGrant4,249
41210213,Kriminologie,6716
282981284,coryishappy,1258
1140917195540783111,LivingCrim,0
630402530,TNestel3,26636
1001486677,Blazej_Kaucz,1376
2475935258,RenaiKae,1353
2206422042,coltharp_donna,3735
1851653689,missnataliems,4285
385679311,M_H_Becker,1980
2248834094,Euro_Gang,218
1138222809187045377,HRWG_Official,11
1091144381237772288,JohnJayCJPhD,33
984577330365587457,lstalan,25
595951552,montoya_lore,64
215603369,selyelee131,606
2897535041,EsmailJoan,3098
1113179445236465664,DSlakoffPhD,1297
23792789,fadergator,303
844861249,zeitzoff,6680
4806793637,CourtneyBoen,1036
66055276,BryantJG,691
2730359943,JoRdDaNnMaYrEe,13176
1041888413484384257,levi36943158,619
1129919250993487872,kakonefal,7
1071265145253294086,ScreenPhillip,181
711606778606297088,DavidLeegarlock,4710
2257053860,TravisCPratt,329
4113567453,c_m_leonard,253
793887640411971584,CVIatSAM,51
1104845784653029376,datascigen,635
1125286239643430912,CrimMasa,9
1122941856214605825,LRubino7,26
1120782929557377024,Iram30766762,0
171751157,NahueRoli,61
1120345801497174018,CuestionesC,12
3354314111,Hogan21K,781
752690846563049472,MarijanaKotlaja,236
384482621,ParkoMrpic,36
1115649637736566784,UCF_CJ,38
806043821909938176,AfrozAshiquie,242
739488406854500352,jeffgruenewald5,29
1110263240213315584,NDNWomensRights,212
179274760,hdouglasotto,368
104432065,dslakoff,6757
4868617623,CollinsTimor,24
1108149287756673024,katie_kaukinen,587
879612751,ChicagoILInjury,764
956977364067672064,philosophyluc,122
1106829837149372417,NuageDUnivers,1
101924491,_robstew_,4349
313974755,LaurieScott3,72
906975825865723905,VRAndersonPhD,105
837786923909414913,Veronica_L_H,228
65372508,nyucrimlaw,1858
3352383286,5f68ba8be331481,173
22717315,dr_autumnjames,718
381043514,Riverside_House,7579
436809742,jesuitsa,4512
834902586268528641,meghanmmitchell,216
739875336607825921,amirkiaameri,0
3140599442,Heavs415,861
2170799611,Amranqazi,132
1167212394,barnesgc,1332
736086471833063429,FlindersCRIM,191
1850196385,DrDBoisvert,102
1084294872,Er_T_,678
1066925628312690688,snapsoginger1,205
1058010673098252290,AbtJustice,223
146284223,geminigerry,21
1076419088371666944,Segunsammy5,19
381579484,loyolaretreat,611
2769393101,beverson17,1745
3550868720,tyramarieh1219,3583
1083840411997753344,maggiemicetich,23
904744887081472001,AranzaBurgos,2072
401580861,AdultJusticeCAP,9342
1063521536332640256,KLINECHRIS3,1982
3178413006,jsp_partners,557
2836581629,_istewart18_,758
1058745562219143168,chi_lifestyles,544
1021844703828836352,MASUDRA97435238,18
4772105059,KateJayyy81,9553
1049309434164531200,QuinnSu74038609,0
3886369214,Malak_attackk,2649
1079318388827189248,HsinTsai,26
55458800,brenella,41
1055432127850967040,LauraHenleyUk,3481
737774472,profborrego,491
1080217495741583360,SarahJinx12,839
1076828613088038912,Georgia_LLB2018,1045
1078028761885540353,GamboMara,5
4375072094,JohnHSchow,59
446392437,lee_sawhs,540
1064528904847790080,sdpUChicago,126
1068164666004856832,CJCSamHouston,74
2285497801,fiu_sipa,2767
3315756375,TracyHahn_ICJIA,54
1035519569408999424,KatieAtUrban,527
991296561295609857,hate_lab,71
1034637516295614464,DLaheq,1751
1069651046182449152,mmikulski1,68
268816593,Loyola_GSAC,433
1063275242079039489,mia_gilliam,40
926469364588728320,MikeUniCop,5721
3384924005,MattValasik,863
563789504,ncinnocence,898
18008972,chigrrll,16233
385632847,ThinkPlanDoChi,5138
1944077772,CriminologyTalk,3565
906242762051375105,knonic,900
831271095005216769,ascdic,150
3090679204,LoyolaGOLD,102
3092435973,PolicingInsight,4480
71293793,TheSCCJR,5009
1007836360596774912,CrimFerret,3001
136397546,FCIPatLUC,923
1060379321234145280,CquCrim,289
1038242439021174784,CurlyProfessor,785
539587901,amanda_catherne,3729
1546700779,KKolivoski,6390
1058123871080071169,Sylwia57645803,0
24713327,kevin_powell,116931
2450650212,1981_shagai,31
1055915419637346304,BrentRKlein,38
846036713990320128,ChantalFahmy,182
3074029112,nmconnell,4122
1017410105489416192,grdrawve,208
3014554444,UoECrim,384
1055464636894584832,CRIMELAB20,4
3101974680,petejohnsonphd,0
3344287948,InfoNetGuru,134
477195819,ShmiaFeatherton,6546
2805776501,Spooky_shan,823
38860430,DrJNGrimes,1474
1021785140543012864,CriminologyO,377
2800057857,narcbehavior,954
1051766478285037568,TCriminology,15
1013986820265107456,WolkeDasWeltall,2
1244360084,jhmilner,1913
1433498972,bryceepeterson,260
4877897662,mjgoff2,1088
1048267837603762178,ASquaredPet,52
1048935938,gzmirelly,52932
78371439,pdxsociology,719
2361244226,ICJRSoton,391
1047354509402537984,c_jcat3,1454
999711751594741760,N3Initiative,433
1444710757,Victor_J_Mora,1732
789665227,GreenLoyola,1761
1039892067542024192,JTuranovic,273
57662695,IPRatNU,2964
859086314121175042,JohnJayPres,453
1045860225998311424,JenPeck_,258
408885274,EmmaJByrne_,708
1001571118292094976,Liz_Chiarello,2501
525564333,nedasoc,20395
877973052650336258,LauraNirider,650
1040085922933563392,BillMorton49,302
1011986331499626496,VRCCrimCam,214
932422277202939904,AngelaWhitwor19,0
261495853,carly__mccabe,2640
1034167080671686656,homicidalplants,0
96098062,cambvace,4698
1022108170456457217,DesignerBulBul2,40
247373737,LUCCampusRec,992
584089961,kwasson2,11450
587638354,KayhanParsi,1285
992334193,ElleHoness,539
802198934437367808,kb01259,550
2912342430,theIASOC,1673
22005111,_ItzDutchess,230495
1033783451688660992,CJMSTUDYClub,28
2959637625,KathleenPowe11,242
1017474222984179712,MWanczyk2,1
1032619614436503552,IUBCJUS,74
333758140,cconcannon1,171
1022304904235368450,LASOLUC1,189
361619676,DCBodker,184
973671237804285952,clestate_csc,102
1007553425134022656,Krytika2,6521
853635208620503040,UALRCJ,194
1024808951626354688,EcologicalCrime,930
974311374,gr4d,19714
2744700703,MaryIliadis,782
200646027,jschildkraut80,1843
3111260895,tweetsof_doom,919
428219230,HumanityCrusade,4668
3904788732,gracerobinson46,1297
747363804,ProbationJnl,810
3087797326,jillkpeterson,236
1917939926,rossdeuchar,3011
562394282,KeirIrwinRogers,1049
3176611227,CrimJusticeNYC,496
2187803922,shashik_kountey,45
2206520060,8675309Carson,1372
981304553164365824,Amerjani2,2
143079792,sdewittiii,918
176186472,Raeda_Anderson,1846
25167148,crimcast,5837
3222292349,LoyolaITIE,570
92500224,amirtolouie,251
1009183893818404864,CSJToday,13
52939917,profjenhartman,64
967442861166702593,CCS_ASU,133
1006278450859118594,LaurenW_CJ,199
1005510937829412864,DrPsyched,90
1004151584832606208,morgan_mcguirk,3
745959837394034688,SophieRusselll,207
1001933038182371328,CAS_Loyola,621
612631002,hibahar,8366
33887653,KoestlerArts,5894
1001396055299252224,DrAntCharles,727
141189815,Samuel_Clemons,80979
40055010,AlphaPhiSigmaHQ,668
802252944196239360,NancyLissa,266
712273317215006720,restorative_res,1269
88844803,JusticeAction,1165
825184988375220225,velia_delgado,0
2372373705,EddyoconOcon,2083
2317857460,LaVidaEnigma,20540
996948302435254278,CrimJustJournal,382
1506490483,bjmlspa,7487
973183415037104128,RPowersCrim,311
2207527033,Bkimicata,83
993290618871930880,loyola_saa,99
239839775,mauricepossley,1091
844986766159462400,DrNovisky,938
981371375410663424,juannnnns_,59
878791806321872897,LPDUpAllNight,4787
2239852939,BritishCC,235
3950125572,KenNovak_1,908
926836887917969408,Andyxu123,2926
3361150006,CCJSIUC,208
895730344699330560,HappiAlumni2018,622
111076403,LoyolaDispatch,2694
901020062,PaulGirdlestone,15361
157789276,susanwitkin,0
793142229703548928,EmbezzlerWatch,1611
980255544161300482,DanielsKelle,39
761961410817499137,tyonstott22,834
1084323402,ErolTUTAR,104
21327232,JimCraig1959,4089
979210990033108992,hoopster_78y,5
976935119540932608,WTNcast,187
826127001245405185,NAPNconference,451
932647915,coleyy_flytheW,2587
741974817944043522,wcstudies,852
975343982640291840,saddheart67,1
2720634386,abegicev,73
69399668,msu_scj,499
1946869933,gohklaye,6864
364822908,MCRSociology,3515
909774728050724864,bristol_crim,242
1289174738,LivUniSoc,4464
3289409508,Declan_M_Lee,1185
33808150,RobertMcCoppin,4819
631983112,FlatironLaura,5965
194663999,ABA_CRSJ,6263
2788229396,Coprod_Desist,1123
297479921,C_Lightowler,6222
936966136578555904,DrReneeMitchell,4367
956674709659111424,FIUDeptCCJ,381
972834370816966662,wehrli_nik,0
972192673909092352,lives_of_cities,222
179503676,crimsonchat,7561
971101468286742529,katrina_MSc,745
729927220383211520,CYPPUNSW,770
162268467,Dr_AnastasiaP,7830
403966399,snappyalligator,13814
1707538453,AnthroLUC,223
420559604,CarringtonKL,14425
917965284,CrimeJusticeQUT,4826
82514187,MichaelFCrowley,13746
847247183019524096,CCJLoyola,0
16595825,VigneshR,8910
12927692,gmontross,3971
145016661,VrishaliMK,4053
15641354,davidjpl,508
324202465,masud_gp,800
3011724807,LoyolaWomensDay,178
4923884099,gerald_strong,966
962175531696443392,UBACriminologia,700
573112570,kyleigh_mcm,489
2862787006,lexartisecuador,1610
1939503170,ERMaguire,2178
1851615798,yagranot,61
3481226015,qohelet_io,435
956204424875184128,peaceandintern2,3841
956282063468015616,PhillipsDusu,0
1960080116,kanhaiyalal1994,175
948992187609571329,depaulCRIM,209
2896042904,Tea_Totaler1,18
813167158943330304,HM34436178,18
895281867666194432,Psypho123,3
952417427316408321,DusuPhillips,1
2966994015,cmsmith_soc,205
3015614099,DeanObermark,1527
241223036,UN_CTED,9586
949336588768686080,CJDeptSXU,17
821789725593915392,KunzCenterSoc,427
21016389,megancanty,157
2298655766,ajsand1911,8
947037639563206658,ramiller71,7
943417712088440832,JayneMB68,2428
13966762,carterfsmith,1954
36525413,WVUgal4Jason,1741
923739226230812672,drgailesq,34631
941189471759773696,TonintoneA,0
935156852798525440,AnnieCardoz,1864
874700166678298624,CWSLCYL,618
966939396,BostapLisa,10656
935974978381639681,ClaudiaNAnder,30
22332179,GStyveArmstrong,107
774609983124168704,afdzleb,0
234229876,MSemanchik,6944
175051465,SAGEcriminology,8077
38680363,RogersParkCoC,24163
114326393,Loyoladop,3789
14934408,shannon_h,3995
3296047464,iremyakin8,59
733035769829416960,emitaylan,106
927939740661362688,askashlar,431
924977733767237633,OU_SocPolCrim,2149
512417377,Liz_Webby,1584
54240840,APPAinfo,1073
771032492161769477,irrppuic,513
443349879,pksmid,6808
921462091109818369,cds_ps,0
849000344747208710,BeyondTheWall19,60
916322465189711872,CASPLboro,93
900900948255682560,lxeliz,1066
843651826549493762,LUC_Ignite_Lab,98
845086008651624449,SLUHCRC,611
2814132798,FreeLoglines,76247
714246017,BlcHls,0
911302908481822721,cmaxkatz,166
1676121164,UWPsych,1095
2590050039,xXNikkiMillerXx,1037
60628724,RogersParkBA,3346
15778911,NIJC,25090
2203755114,Loyola_Writing,440
196666016,Hungerweek,390
786897344893779968,misteriditalia,433
236990223,LoyolaQuinlan,8012
2214616428,ascdov,153
2694982245,gioreis8,722
174304077,jessica_korth,1870
1705410434,janthonyspeaks,2203
2908122754,bodahesq,1894
758756609778716676,DebMcMillan0326,7
372050829,ChosenLawyers,27251
235206234,JDLamola,544
891751175040749569,uccjofficehours,60
41537772,TommyLawMac,1958
900807742591578112,CSUCriminology,157
808560958759006208,harishhrous,17
866301404,Sboonst,122
4586214708,RAislinnRodgers,4482
878328719311372288,r_gold5,465
65936506,x0diiana,1416
879182848409747456,Esther_CIP,647
1484961512,umisrcps,3877
382562294,criminologyDIT,869
71454663,laurennweisner,10227
70419390,CELatLUC,1935
885240773620486145,ChicagoNVC,15
702194971693047808,MazedonEthics,10
625939859,iurosm,5045
885602422130958337,DavidNNSC,6
1000703377,kfparker_kp,217
334014090,LJMUCriminology,2439
829637204750254080,UCDcrim,1405
3758786903,keelecrim,1292
3727588163,GCUCrim,374
779287971417714688,EHU_Criminology,4860
222326476,aberbeck,3494
3294871380,RachelaErel,1446
884582567109828608,kickorea,39
889176237721124865,arriagadaisabe,527
882265530,ANewlife4mesee,1668
222191461,lkcheliotis,949
3151165942,ktwolff11,336
158053317,schwartz_j,2465
423122798,ProfessorABP,1044
44938726,criminologyutd,263
2745501728,BurseThomas,522
243860634,LisaMDario,1965
488203758,ManneGerell,30827
2586186180,jasonspraitz,1772
614497165,yuahamad,13
2715014496,LUCExSci,156
277563320,LoyolaAdmission,2731
27810354,rjwile,2121
733779805557100544,LUPA_loyola,88
709470186,dharrislawprof,1668
486197460,valenabeety,2408
607412265,StephenRushin,878
108637458,jonahshai,8945
617812462,Knoyrights,30703
2153427685,InequalityCU,4377
352688587,Drury4IL,536
872140635142336513,FriendshipsIntl,80
16441831,outsidetheloop,4466
17467699,nonprofitorgs,24055
867985775140364288,Robmarenco1,1
3192532759,HealthyCops,6690
139848864,ChiAppleseed,4404
3776441413,johnkm_johnkm,1
473246627,IFC_Loyola,252
1923936133,CJC_Impact,818
788471192332083200,kspencersuarez,1652
2990235560,jessEstradaAP,344
805315344340492288,TheMaaryahWay,28
823299467180904449,UNOSCCJ,1096
774640771052015617,mbuchanan__,39
3026590697,CHRCLoyola,481
965600155,anbinhuang,6
1668422311,MSUACAPP,696
3277891788,icjr_gsu,292
1384195608,ChiTownCopper,14866
2922243262,PolicingEquity,2849
3589285876,luc_psa,77
238834940,MickDermott,927
1067862169,winlow_s,937
1702223508,DrPescaraKovach,1687
369051513,whtehairwarrior,3104
846826589006516225,LoyolaLegal,8
805833885225402368,naturally_crime,1998
847287090,alexandra_hall3,2624
2565509563,hseln2014,9
2779022450,NUsociology,576
372319587,BGSU_Sociology,629
2385755503,Culture_Kris,2641
3342362713,PublicCrim,144
351574423,drkrismarsh,1260
1007832650,hausa_mon,7440
2445520994,PoliceLawProf,10363
31004299,brianna_remster,573
21629555,PhD_Deej,1773
791692169518211073,lucsswso,41
2724699952,bebersani,505
2291132245,MHorsley1984,2184
839701488398184449,Shanitshu,1
63832959,mwyarbrough,22292
26548315,soledadobrien,74803
1104802328,buildingpeaks,1685
859557360,palgravecrim,2294
746684881623724032,DrATesta,46
389443383,JoDeakin1,1249
19889825,alizaluft,5369
494141338,vaneseltine,165
97570345,YalePolicyLab,273
312080410,rlovell100,525
791064511746809856,DrVesnaMarkovic,5019
36770705,jnowacki,737
1314072198,steve_tombs,13616
1202285802,amirrostami_,13923
4881381297,BizCrimeDr,434
2316384882,jeffguhin,24275
2841953907,alexlusco,1617
2796916474,danielmedwed,6706
789587036,JLKirchmeier,2983
123552442,cscotthayward,3209
1677292340,KerametR,1566
1296010872,Victor_Asal,111242
702706603896623108,KathrynNowotny,2768
726468481621868544,pchauhan111,561
2908756715,nwpino,14015
1088857010,Mick_Hallett,4367
3344664725,LivUni_ICRU,2968
2722046186,Kappelerv,2211
718426435531239424,UTCenterforEd,76
34985797,tenygross,15900
42334963,KearnsErinM,2962
92219234,ProfArgeros,305
737757751443525632,sssp_dd,1607
92607766,JusticeLawDev,39399
2476794959,MichelleSPhelps,4340
2516679943,Shjarback_CCJ,1533
7073252,sarahlageson,2067
390828397,HitchMagee,15606
826166622159327232,gipsy_escobar,371
472237149,DrGaskell,275
278258219,em_glon,12651
72303166,SarahBambii,13536
3000773806,JGPolicy,352
836661647703867392,Beatrice_BLM,19
796405834263560192,SLKollmann,3295
3240087390,BlvdCenters,2394
402295679,MforJ,1295
4470676295,Ventauba,0
54285272,TheCrimeReport,17808
809150041415892992,OTCriminology,491
23822574,kathrynkaysen,17183
832629783825522689,UncoveringLUC,26
2979216664,PortersJacket,6087
2516548412,MDOCPR10,1437
824424659655462912,AltBJS,292
811204310541496320,StlCoDJS,468
826137388044972033,reprodjustice,388
824869874526679041,KathyMorse0914,83567
808502612387565569,shitroommate912,10
41818050,Stu_Greer,968
813118472779665408,kim_printz,260
3458346502,UMIAMIsociology,1203
1565965147,MarylandDJS,1653
3245540635,EBpolicing,5856
2992864798,kyodcp,1953
1488209450,OhioDYS,1661
3315156387,IowaCorrections,600
128430559,codywt,3578
632561167,KattieCastro_,11382
1493862319,BrianSchmisek,2627
25065740,cgauvinMHS,1213
238367157,JunaidAfeef,5889
43583795,Palunquita,12273
37340029,VMoloeznik,5952
395336237,LoyolaSAGA,1199
17652650,YMCAChicago,7255
985613720,SohumBuch,1852
2389824121,ASCCriticalCrim,1094
1418406193,mwburek,226
1587466885,oconnorphd,436
513948265,DrScottBowman,19528
28990704,kbucklen,7677
1552643484,VU_Criminologie,7857
39497812,ConnieChapple,5192
4244793718,RealJonBrauer,883
3882916775,DincoloDavid,3
808363451533918208,ILTransferology,18
26834222,LoyolaLaw,4654
275850299,vbacak,2265
56990395,holdengreene,14288
3875339716,CyberToolsBooks,994154
14698803,criminology4u,20810
4917422921,ItsmeDr_K,1494
1240551704,PollmanSophia,5157
340065470,biancaavega,3101
28301598,ccdd1133,23
22376751,thesmashlee,6161
795809649559740421,penell101,2
795377808411414528,abbamalloumfati,0
795370867387670528,Justice06511,0
3601512688,Fight2Live2,369
711486371773456384,iambishopj,103
1391279214,carmen__grosu,97
1360248800,LUCCampusCard,979
781576154243301380,schellcenter,220
53932136,ElissaJ85,6139
1415772073,AVPapachristos,3063
786281417625915392,LUCmcnair,3
2182827582,michelle_furlow,34555
127903465,integrated_mktg,3264
3401254120,nackjaydee,321
279552871,LUCTSDH,1112
320382124,TNKottra,3806
2283874063,LoyolaACE,1342
3164278042,JCollaboratory,453
45754716,SoledadMcGrath,169
3236621935,AZGL13,0
177594575,jencolanese,378
419621301,ASCWomenCrime,1993
2887916298,PowerAdvisor,132
16139049,RayLong,53564
2535475842,RamblerBuzz,3052
2391225308,jeffreyianross,14665
769648673550700544,acardona018,38
766291936303017989,stevetaylorphd,172
2282999642,DivExpCrim,306
264147585,geodetective,286
1009592004,Rankingsio,32952
171652163,fhsalazar,6008
2773135333,timothydickins2,485
581198789,JusticePSU,2000
3005701912,PolicingNews,29470
266796231,MeggieFahrner,9789
522626635,NLVigne,1904
273581814,TASC_CHJ,5597
2983504671,amlevere,1060
31466910,ICPSR,3625
766566978,Wells_WM,441
4893728894,MacArthrJustice,2261
17352222,DonPUMPhrey,1872
2325489086,NU_SCCJ,366
2573263764,MDOCOA9,1206
1148350603,rachmjohnston,1589
423398475,crimemann,2673
1883582346,DrFrankWilson,12189
314190553,CuneoMansion,721
407982776,rebootillinois,19203
3731761635,luc_studyabroad,478
64840686,ChiUrbanLeague,15536
95537432,tetrasoc,620
389892226,lumosquidditch,936
351780333,CarsonDena,130
50518814,AiliMalm,1924
1583744432,SHSUCJ,2039
42914469,luc_conferences,988
220104483,breplegg,501
48783951,JohnJayCollege,15604
719171705122500608,ACJS_CS,814
18910853,LUMAChicago,3602
972826051,DC__MOVERS,5113
735782580310528001,kthirumala225,0
3300731652,LV_VPC,734
3666919875,UChiUrbanLabs,501
403654248,SCY_Chicago,3853
3073000234,ACJS_VS,279
2425480025,MSUPeaceJustice,722
2165210245,TxStateMSCJ,305
16888884,Loyola_Alumni,5169
2442499731,AnnerBindels,254
1449514964,LoyolaSSW,3018
153884327,LoyolaITS,1496
2223950695,FreeKrisHelton,3669
120144771,tblarnell,7246
1569453656,NeuroscienceLaw,3869
714517468,RikLegault,3264
713097556163698688,Doctor_Dum,422
1284078584,JTravis48,2329
1096179054,DrDesmondPatton,9901
745916701,JohnJayResearch,6781
51768989,CJPJustProj,2265
393481385,GSUSchoolSafety,1961
3248791725,egrommon,640
473682279,VolkanTopalli,24162
21648718,criminology,8887
1560956588,LoyolaSOE,1524
339751234,RepKellyCassidy,5502
104561629,courtinnovation,11160
529065629,KimmyMarroquin,574
699630754410663936,RowanLawJustice,53
720408288,Beyond2020Inc,423
2964861099,HKS_PCJ,1561
3273649765,TheOne_Youth,125
2990653774,jessreichert1,1566
309843834,NatashaBhamla,1201
756152534,LPittman37,1265
4824509037,oglover88,10
59567866,GeoffBaxter,5280
483402117,JohnJayREC,2236
22108722,mickeyd1971,7090
1829775128,JeffreyButts,1925
4604758410,don_stemen,288
940391796,DearMarii__,4014
1542170299,kyledbacon,542
1286680934,crimjustpolicy,3268
359127168,Lizzieee27,15632
1591819596,ShopGlenwoodAve,3679
320880673,Summer_Moghamis,2192
763053332,Atlanta2393,1201
34481025,Deebot546,154
1861782882,ChantalGersch,202
3442291696,JaxPeerAdvisor,46
2473243484,meg_mikulski,933
1497008882,Sackman1313,8378
29229490,xoxohayleyamber,3246
111052395,LUCFSYA,2577
3413235279,IHouseLUC,172
3376583565,JMichaelVecchio,2359
2375577644,LUClindsy,208
2976784257,CharisaKyoSmith,1300
2803092126,LUC_Hillel,35
2419143920,ChicksDigJustin,1205
65410374,LoyolaWellness,5932
3016132688,MichelleDMio,261
2987951489,ICJIA_Illinois,2437
54980057,chrisuggen,5458
66393402,DrSusanMcNeeley,1049
90704732,DineLoyola,3178
2836822304,RamenNoodlesLUC,59
73787378,JSpecks1507,650
454306630,MarisHarrington,789
188715500,LUCArchives,1539
1853234738,LUC_CAC,461
2660034694,OfficialJayswal,198
1508624474,Hollay_z,10833
324721424,lake11x,1998
1360012814,LUCBursar,450
247150413,allysmolsky,879
116783587,hariomprinting,15501
1410710143,nisackson,0
2341264838,ViewfromtheAve,83
2411283341,machiefpo,28
706498198,LUCViolence,649
482112490,Mannywizfresh,19144
45439030,robeckster,6344
185660241,LoyolaHealth,10435
1007487073,marykco,4870
614787589,andrewpeck7,757
848020820,CSGJC,3679
31068695,LUCCareer,6119
18036912,LoyolaChicago,8976
282325677,JuvenileCrime,59530
227053185,JRSAinfo,2819
71093542,wtcEvents,1911
358548278,tallestguy67,72
1656485174,EOAcademy1,29
906812708,TowerDesignGrp,268
42385934,bzonghetti,427
62559544,LUCadmission,4567
1176684278,issops,115
705403814,CJDSAJJAY,201
471679706,SecondChanceEDU,1902
607217638,ACCJH,1453
455038655,collinssy,85
518668236,SocialChangeNYU,1835
42933966,LauraSellers,305
51759887,DaveGentilcore,519
203905690,Rest_Justice_NL,671
1016400001,LUCgrowchange,307
66874868,inglisst,884
178384775,RightOnCrime,13163
122706935,KidsOfInmates,2458
568403154,RJCouncil,3242
75639698,DetentionWatch,16203
163518620,jhsontario,12563
34311057,JuvLaw1975,14576
145257589,Safe_Ground,6210
14984811,LUCLibraries,4423
123870316,RevDoors,7235
116882020,Ferrari462,229
909088328,politicdrought,7
262837262,jenschwartz1,1210
1154731187593777152,editing_masters,23
1722036320,jane_wakeford,900
4286753115,ZEIBonn,426
699494670833856512,PySajjad,5765
2252693619,GAUTAMNAYER,1184
985183372040396800,Mrs_AliBegum,4125
2905142649,FawazGerges,1174
105161933,DerinCag,55709
776332574356570113,DrWolfSouthAsia,734
62082290,FraserMurdoch9,4023
740597986846203904,ScottJKyle1,59
918223079620382726,ForCitizensEU,5795
42955171,TradeandMoney,2847
118008038,iamALYNASIR,119
823727478397026304,aiscracker,772
1060264448,PubAffairsEU,18571
1088036560166109184,Bishnu98414139,5
1084019386049011712,IKnowItIsTheSun,592
186377524,hadeelnaeem,7378
336440953,MaleehaManzoor,50261
518212869,FatemaImani27,373
497207729,shaun_riordan,12951
1062883223829659653,muhamma86927240,3
1016755548128206848,solsticecriter1,414
595891733,tabeszyk,1311
1015893564272922624,Fibz12,344
46377338,hannahspyksma,3303
429208947,SaifAfridi_,16122
2534682396,USFPgroup,261
137286931,MarkJackson873,11242
84674257,etanvir,26396
2215540524,EmeraldPolSci,1694
4417248693,giorgia_cast,71
766474631389863937,FreethePhD,5905
2829428812,noveliciouss,99619
475508304,FatmaEr_PhD,16624
288804864,frt_uslu,12
1013563927052144640,Milly12044648,19
2792266093,Rambos_Collecti,5942
3345543193,M_UsmanPak,8295
298769861,RealisticPoetry,79324
840578453380423680,NovelArchitect,99
2911466055,AArchitectsYT,781
2394878930,marta_rodguez,1333
1005391588850323456,Munawar67355861,0
317009052,TurkishPolitics,22448
426967239,TimMilesWright,3735
827302351505592321,fjdouglass,390
431071870,Matt_VanDyke,4327
3111109915,DaniyalADitta,1783
837048318865862666,GoldTelegraph_,2349
982851863505666048,ataghalib80,0
972054692825092097,joceline_45,0
2231650657,AndreMiccons,4722
798842956757102592,ONGpiemonte,5987
1920228356,Europarl_EYE,5538
926684312799285249,zhang_dechun,388
3378514300,PGI_WPSA,1555
61798186,KazmiWajahat,31446
237361717,lizrob92,16082
863829879455928320,CaptivHistory,42750
1421340528,divergenttravel,52672
1873188061,DerFuhrerShezi,2062
951341058910236672,PoliticoPak,1294
443745093,D_Kandeh,6207
895118556504797185,drbairdonline,27230
860157597206413312,happy_scribe,1072
938396972624384000,suhanilive,4
938785388751077376,MarieBonifacio4,9
2547929996,charis_mcgowan,1047
2153260369,MundusJourn,1333
19476801,fexi,2149
936488900972998656,JamaIbrahim93,2
1008207349,FahadManzoor63,106
935452744634134529,GaurangBhavsa11,0
844248938773270528,fatima_mirha,9
376211514,ONEinAfrica,7168
778605238211182592,Laibaarooj6,30
930326407967801344,sociallabbomb,8
117351587,ghauraghaura,12320
899322030256005121,FarhanA47699496,0
897556345288888321,EgonMask,14
876137213901369345,Ava4_03,3520
3989500632,punvi_kalia,1349
281041677,stalhaizhar,23
21360280,MurrayNewlands,27022
707861991889707008,hadihkhan1,47
875971863679123456,KhuramNiazi7,22
876847109290557440,HudaKattan233,41
283450479,AnjaBoen,546
190693591,Mohsin4166,575
937077138,NandSuneel,290
153837147,vinfontana,418
801761453913079808,annaevaheilmann,7
861898176516595712,Healthfitnesszz,424
2355278558,emandova,157
3568910494,Ferrar_Anna,767
788047847820292096,zangi_baloch,7
45316503,QRoonjha,18569
